,LocationDesc,Question,YearStart,Age (years),Education,Gender,Income,Race/Ethnicity,Total
1046,Indiana,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2013,16.833333333333332,16.025,16.3,15.557142857142859,18.633333333333333,16.2
1047,Indiana,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2015,15.933333333333332,15.375,15.600000000000001,14.442857142857141,20.9,15.6
1048,Indiana,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,17.583333333333332,16.475,17.200000000000003,15.857142857142858,19.316666666666666,17.1
1049,Indiana,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2019,21.216666666666665,19.9,21.1,19.814285714285713,22.142857142857142,21.1
1050,Indiana,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2023,29.51666666666667,28.775,29.400000000000002,27.74285714285714,30.41428571428571,29.3
1051,Indiana,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,27.683333333333334,27.15,27.5,27.142857142857142,28.380000000000003,27.5
1052,Indiana,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013,26.266666666666666,25.8,26.25,25.714285714285715,24.266666666666666,26.2
1053,Indiana,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2015,25.900000000000002,25.75,26.2,25.7,23.839999999999996,26.2
1054,Indiana,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,27.95,27.4,28.25,27.271428571428572,28.016666666666666,28.2
1055,Indiana,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2019,28.71666666666667,28.075,29.15,28.214285714285715,32.128571428571426,29.1
1056,Indiana,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2023,44.1,43.7,44.75,42.214285714285715,41.25714285714286,44.6
1057,Indiana,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,26.73333333333333,25.825,26.15,25.47142857142857,28.78333333333333,26.0
1058,Indiana,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2013,26.46666666666667,25.325,25.700000000000003,24.857142857142858,33.016666666666666,25.6
1059,Indiana,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2015,28.166666666666668,26.9,27.15,25.67142857142857,37.5,27.0
1060,Indiana,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,28.05,26.575000000000003,27.299999999999997,25.657142857142855,30.583333333333332,27.2
1061,Indiana,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2019,35.65,34.275,35.3,34.17142857142857,36.628571428571426,35.3
1062,Indiana,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2023,40.53333333333333,39.8,40.4,39.75714285714286,41.714285714285715,40.3
1063,Indiana,Percent of adults who engage in no leisure-time physical activity,2011,28.71666666666667,29.375,29.25,30.157142857142855,29.016666666666666,29.2
1064,Indiana,Percent of adults who engage in no leisure-time physical activity,2012,25.366666666666664,26.675,25.85,27.099999999999998,27.560000000000002,25.9
1065,Indiana,Percent of adults who engage in no leisure-time physical activity,2013,30.416666666666668,31.975,30.950000000000003,32.471428571428575,33.0,31.0
1066,Indiana,Percent of adults who engage in no leisure-time physical activity,2014,25.46666666666667,27.0,26.0,27.385714285714283,26.983333333333334,26.1
1067,Indiana,Percent of adults who engage in no leisure-time physical activity,2015,28.849999999999998,30.975,29.35,31.82857142857143,28.9,29.4
1068,Indiana,Percent of adults who engage in no leisure-time physical activity,2016,26.116666666666664,27.65,26.75,29.057142857142853,26.150000000000002,26.8
1069,Indiana,Percent of adults who engage in no leisure-time physical activity,2017,29.266666666666666,31.174999999999997,29.700000000000003,32.114285714285714,30.916666666666668,29.8
1070,Indiana,Percent of adults who engage in no leisure-time physical activity,2018,26.566666666666666,28.799999999999997,27.299999999999997,30.17142857142857,25.914285714285715,27.4
1071,Indiana,Percent of adults who engage in no leisure-time physical activity,2019,30.483333333333334,32.5,30.9,33.48571428571429,30.428571428571427,30.9
1072,Indiana,Percent of adults who engage in no leisure-time physical activity,2020,25.683333333333334,28.125,26.2,29.657142857142855,29.285714285714285,26.3
1073,Indiana,Percent of adults who engage in no leisure-time physical activity,2021,25.083333333333332,27.7,25.9,29.97142857142857,27.085714285714285,25.9
1074,Indiana,Percent of adults who engage in no leisure-time physical activity,2022,26.666666666666668,29.4,27.450000000000003,31.185714285714287,28.583333333333332,27.5
1075,Indiana,Percent of adults who engage in no leisure-time physical activity,2023,23.616666666666664,26.275,24.35,28.82857142857143,27.014285714285716,24.4
1076,Indiana,Percent of adults who report consuming fruit less than one time daily,2017,40.85,40.95,40.75,41.51428571428572,38.266666666666666,40.7
1077,Indiana,Percent of adults who report consuming fruit less than one time daily,2019,41.86666666666667,41.55,41.7,43.48571428571428,38.78333333333333,41.6
1078,Indiana,Percent of adults who report consuming fruit less than one time daily,2021,43.78333333333333,43.7,43.45,44.51428571428572,41.214285714285715,43.4
1079,Indiana,Percent of adults who report consuming vegetables less than one time daily,2017,19.566666666666666,20.25,19.3,20.82857142857143,21.933333333333334,19.2
1080,Indiana,Percent of adults who report consuming vegetables less than one time daily,2019,21.71666666666667,22.725,21.35,23.357142857142858,25.3,21.3
1081,Indiana,Percent of adults who report consuming vegetables less than one time daily,2021,21.650000000000002,23.175,21.4,23.485714285714288,22.642857142857142,21.3
1082,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2011,35.38333333333333,35.575,35.75,35.142857142857146,32.32,35.8
1083,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2012,33.6,34.65,34.25,33.642857142857146,29.32,34.3
1084,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2013,35.333333333333336,35.45,35.6,35.128571428571426,34.76666666666667,35.7
1085,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2014,35.63333333333333,35.325,35.9,35.228571428571435,31.839999999999996,36.0
1086,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2015,34.083333333333336,35.025,34.35,33.4,35.0,34.5
1087,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2016,36.31666666666667,36.974999999999994,36.55,34.785714285714285,34.175,36.7
1088,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2017,33.199999999999996,32.7,33.6,31.628571428571426,28.9,33.7
1089,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2018,33.65,33.225,34.0,33.02857142857143,31.4,34.1
1090,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2019,33.93333333333334,33.800000000000004,34.3,32.214285714285715,32.660000000000004,34.4
1091,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2020,34.5,34.974999999999994,35.1,33.42857142857143,31.880000000000003,35.3
1092,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2021,33.916666666666664,33.55,34.15,33.1,31.766666666666666,34.3
1093,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2022,33.13333333333333,34.6,33.65,32.65714285714286,33.339999999999996,33.8
1094,Iowa,Percent of adults aged 18 years and older who have an overweight classification,2023,33.9,35.2,34.25,33.05714285714286,33.3,34.3
1095,Iowa,Percent of adults aged 18 years and older who have obesity,2011,28.36666666666667,28.35,28.9,29.357142857142858,25.380000000000003,29.0
1096,Iowa,Percent of adults aged 18 years and older who have obesity,2012,30.166666666666668,29.575,30.4,31.057142857142857,31.1,30.4
1097,Iowa,Percent of adults aged 18 years and older who have obesity,2013,31.016666666666666,31.1,31.25,31.657142857142855,38.53333333333333,31.3
1098,Iowa,Percent of adults aged 18 years and older who have obesity,2014,30.400000000000002,31.7,30.9,31.400000000000002,24.18,30.9
1099,Iowa,Percent of adults aged 18 years and older who have obesity,2015,31.816666666666666,32.0,32.05,32.92857142857143,32.300000000000004,32.1
1100,Iowa,Percent of adults aged 18 years and older who have obesity,2016,31.73333333333333,32.825,31.9,32.84285714285714,27.325000000000003,32.0
1101,Iowa,Percent of adults aged 18 years and older who have obesity,2017,36.25,36.575,36.4,38.25714285714286,34.64,36.4
1102,Iowa,Percent of adults aged 18 years and older who have obesity,2018,35.13333333333333,35.599999999999994,35.3,36.0,36.660000000000004,35.3
1103,Iowa,Percent of adults aged 18 years and older who have obesity,2019,33.68333333333333,34.15,33.900000000000006,34.84285714285714,30.360000000000003,33.9
1104,Iowa,Percent of adults aged 18 years and older who have obesity,2020,36.65,36.375,36.5,38.028571428571425,33.760000000000005,36.5
1105,Iowa,Percent of adults aged 18 years and older who have obesity,2021,36.25,37.05,36.4,37.699999999999996,34.6,36.4
1106,Iowa,Percent of adults aged 18 years and older who have obesity,2022,37.333333333333336,37.175,37.45,39.68571428571429,33.36,37.4
1107,Iowa,Percent of adults aged 18 years and older who have obesity,2023,38.0,37.7,37.8,39.042857142857144,34.779999999999994,37.8
1108,Iowa,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,47.449999999999996,46.325,47.6,46.17142857142857,46.260000000000005,47.6
1109,Iowa,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013,46.73333333333333,45.150000000000006,46.900000000000006,45.32857142857143,41.76666666666667,46.9
1110,Iowa,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2015,48.71666666666667,47.425,48.75,46.32857142857143,45.9,48.8
